id,label
166856,bird
166857,airplane
166858,cat
166859,cat
166860,cat
166861,automobile
166862,dog
166863,deer
166864,dog
166865,frog
166866,airplane
166867,frog
166868,dog
166869,dog
166870,cat
166871,airplane
166872,ship
166873,ship
166874,cat
166875,ship
166876,horse
166877,airplane
166878,dog
166879,bird
166880,cat
166881,deer
166882,automobile
166883,bird
166884,bird
166885,cat
166886,ship
166887,cat
166888,airplane
166889,dog
166890,bird
166891,cat
166892,bird
166893,cat
166894,frog
166895,automobile
166896,horse
166897,cat
166898,frog
166899,bird
166900,dog
166901,deer
166902,airplane
166903,cat
166904,airplane
166905,frog
166906,ship
166907,truck
166908,automobile
166909,ship
166910,deer
166911,cat
166912,bird
166913,bird
166914,bird
166915,frog
166916,truck
166917,automobile
166918,deer
166919,ship
166920,horse
166921,dog
166922,deer
166923,automobile
166924,truck
166925,cat
166926,truck
166927,bird
166928,bird
166929,airplane
166930,deer
166931,frog
166932,ship
166933,airplane
166934,ship
166935,frog
166936,truck
166937,cat
166938,deer
166939,frog
166940,ship
166941,frog
166942,dog
166943,horse
166944,deer
166945,ship
166946,cat
166947,bird
166948,frog
166949,cat
166950,truck
166951,deer
166952,horse
166953,bird
166954,cat
166955,frog
166956,truck
166957,ship
166958,deer
166959,frog
166960,bird
166961,frog
166962,dog
166963,cat
166964,cat
166965,bird
166966,horse
166967,cat
166968,deer
166969,bird
166970,frog
166971,automobile
166972,deer
166973,truck
166974,deer
166975,bird
166976,cat
166977,truck
166978,frog
166979,ship
166980,cat
166981,automobile
166982,frog
166983,ship
166984,airplane
166985,automobile
166986,frog
166987,cat
166988,dog
166989,frog
166990,frog
166991,bird
166992,dog
166993,airplane
166994,ship
166995,cat
166996,automobile
166997,cat
166998,frog
166999,automobile
167000,truck
167001,airplane
167002,airplane
167003,automobile
167004,truck
167005,automobile
167006,dog
167007,ship
167008,bird
167009,frog
167010,ship
167011,bird
167012,cat
167013,dog
167014,bird
167015,frog
167016,deer
167017,deer
167018,bird
167019,deer
167020,deer
167021,deer
167022,frog
167023,cat
167024,dog
167025,horse
167026,bird
167027,frog
167028,truck
167029,bird
167030,horse
167031,deer
167032,frog
167033,deer
167034,frog
167035,dog
167036,dog
167037,airplane
167038,dog
167039,deer
167040,ship
167041,airplane
167042,bird
167043,ship
167044,ship
167045,truck
167046,frog
167047,cat
167048,cat
167049,deer
167050,horse
167051,dog
167052,truck
167053,frog
167054,deer
167055,automobile
167056,bird
167057,cat
167058,frog
167059,automobile
167060,truck
167061,airplane
167062,truck
167063,airplane
167064,frog
167065,frog
167066,deer
167067,deer
167068,airplane
167069,cat
167070,truck
167071,ship
167072,deer
167073,ship
167074,deer
167075,frog
167076,frog
167077,truck
167078,airplane
167079,horse
167080,bird
167081,cat
167082,cat
167083,ship
167084,bird
167085,cat
167086,dog
167087,airplane
167088,deer
167089,frog
167090,frog
167091,truck
167092,ship
167093,horse
167094,truck
167095,bird
167096,frog
167097,ship
167098,horse
167099,bird
167100,bird
167101,automobile
167102,ship
167103,bird
167104,cat
167105,bird
167106,cat
167107,automobile
167108,deer
167109,airplane
167110,deer
167111,automobile
167112,cat
167113,truck
167114,automobile
167115,airplane
167116,dog
167117,deer
167118,deer
167119,bird
167120,deer
167121,bird
167122,horse
167123,truck
167124,horse
167125,ship
167126,frog
167127,bird
167128,horse
167129,dog
167130,deer
167131,horse
167132,bird
167133,cat
167134,deer
167135,automobile
167136,truck
167137,frog
167138,ship
167139,frog
167140,automobile
167141,cat
167142,cat
167143,dog
167144,ship
167145,frog
167146,truck
167147,cat
167148,cat
167149,bird
167150,frog
167151,deer
167152,bird
167153,horse
167154,bird
167155,bird
167156,dog
167157,deer
167158,truck
167159,truck
167160,horse
167161,deer
167162,horse
167163,bird
167164,cat
167165,dog
167166,frog
167167,dog
167168,airplane
167169,deer
167170,frog
167171,truck
167172,deer
167173,deer
167174,airplane
167175,cat
167176,truck
167177,cat
167178,cat
167179,cat
167180,frog
167181,dog
167182,horse
167183,bird
167184,bird
167185,ship
167186,deer
167187,deer
167188,deer
167189,airplane
167190,automobile
167191,bird
167192,bird
167193,bird
167194,ship
167195,airplane
167196,dog
167197,cat
167198,frog
167199,cat
167200,frog
167201,deer
167202,automobile
167203,airplane
167204,automobile
167205,horse
167206,bird
167207,cat
167208,ship
167209,truck
167210,deer
167211,airplane
167212,horse
167213,horse
167214,deer
167215,cat
167216,truck
167217,cat
167218,cat
167219,frog
167220,cat
167221,frog
167222,deer
167223,cat
167224,bird
167225,truck
167226,deer
167227,bird
167228,cat
167229,automobile
167230,frog
167231,airplane
167232,automobile
167233,cat
167234,cat
167235,airplane
167236,cat
167237,frog
167238,ship
167239,horse
167240,dog
167241,truck
167242,automobile
167243,cat
167244,ship
167245,bird
167246,deer
167247,bird
167248,ship
167249,ship
167250,dog
167251,ship
167252,ship
167253,deer
167254,bird
167255,automobile
167256,dog
167257,bird
167258,bird
167259,deer
167260,deer
167261,dog
167262,airplane
167263,frog
167264,airplane
167265,cat
167266,dog
167267,horse
167268,bird
167269,bird
167270,cat
167271,frog
167272,automobile
167273,frog
167274,cat
167275,dog
167276,cat
167277,dog
167278,horse
167279,frog
167280,deer
167281,cat
167282,bird
167283,horse
167284,frog
167285,ship
167286,bird
167287,automobile
167288,cat
167289,automobile
167290,frog
167291,deer
167292,frog
167293,frog
167294,deer
167295,bird
167296,truck
167297,horse
167298,truck
167299,cat
167300,horse
167301,frog
167302,frog
167303,frog
167304,dog
167305,cat
167306,bird
167307,truck
167308,bird
167309,ship
167310,ship
167311,cat
167312,bird
167313,frog
167314,ship
167315,automobile
167316,frog
167317,truck
167318,deer
167319,bird
167320,bird
167321,frog
167322,cat
167323,airplane
167324,deer
167325,airplane
167326,truck
167327,deer
167328,deer
167329,ship
167330,deer
167331,dog
167332,cat
167333,automobile
167334,cat
167335,ship
167336,frog
167337,ship
167338,bird
167339,horse
167340,frog
167341,truck
167342,deer
167343,bird
167344,automobile
167345,dog
167346,deer
167347,dog
167348,deer
167349,ship
167350,airplane
167351,cat
167352,truck
167353,cat
167354,airplane
167355,automobile
167356,horse
167357,horse
167358,truck
167359,cat
167360,ship
167361,airplane
167362,cat
167363,dog
167364,airplane
167365,horse
167366,bird
167367,deer
167368,deer
167369,truck
167370,horse
167371,cat
167372,horse
167373,frog
167374,cat
167375,deer
167376,frog
167377,ship
167378,dog
167379,cat
167380,automobile
167381,horse
167382,cat
167383,deer
167384,deer
167385,ship
167386,deer
167387,frog
167388,dog
167389,dog
167390,frog
167391,deer
167392,deer
167393,truck
167394,ship
167395,ship
167396,frog
167397,ship
167398,dog
167399,ship
167400,truck
167401,dog
167402,truck
167403,automobile
167404,ship
167405,automobile
167406,horse
167407,truck
167408,bird
167409,cat
167410,airplane
167411,truck
167412,frog
167413,truck
167414,automobile
167415,truck
167416,deer
167417,deer
167418,truck
167419,deer
167420,cat
167421,bird
167422,frog
167423,dog
167424,cat
167425,ship
167426,bird
167427,bird
167428,frog
167429,deer
167430,bird
167431,ship
167432,ship
167433,bird
167434,airplane
167435,frog
167436,ship
167437,frog
167438,cat
167439,dog
167440,frog
167441,deer
167442,ship
167443,automobile
167444,cat
167445,automobile
167446,bird
167447,deer
167448,truck
167449,cat
167450,dog
167451,bird
167452,ship
167453,ship
167454,truck
167455,frog
167456,frog
167457,dog
167458,frog
167459,airplane
167460,dog
167461,dog
167462,bird
167463,cat
167464,cat
167465,cat
167466,frog
167467,bird
167468,truck
167469,airplane
167470,horse
167471,ship
167472,ship
167473,cat
167474,frog
167475,cat
167476,airplane
167477,ship
167478,dog
167479,cat
167480,automobile
167481,cat
167482,deer
167483,horse
167484,bird
167485,airplane
167486,ship
167487,automobile
167488,horse
167489,cat
167490,bird
167491,frog
167492,frog
167493,truck
167494,deer
167495,cat
167496,deer
167497,dog
167498,horse
167499,cat
167500,cat
167501,cat
167502,deer
167503,deer
167504,automobile
167505,dog
167506,automobile
167507,frog
167508,cat
167509,ship
167510,horse
167511,airplane
167512,frog
167513,ship
167514,truck
167515,deer
167516,dog
167517,horse
167518,horse
167519,dog
167520,airplane
167521,dog
167522,automobile
167523,airplane
167524,bird
167525,deer
167526,ship
167527,airplane
167528,bird
167529,deer
167530,frog
167531,deer
167532,ship
167533,ship
167534,horse
167535,ship
167536,airplane
167537,deer
167538,airplane
167539,cat
167540,deer
167541,bird
167542,airplane
167543,cat
167544,deer
167545,deer
167546,ship
167547,dog
167548,frog
167549,dog
167550,airplane
167551,frog
167552,deer
167553,bird
167554,frog
167555,automobile
167556,ship
167557,cat
167558,automobile
167559,bird
167560,deer
167561,ship
167562,deer
167563,cat
167564,bird
167565,bird
167566,dog
167567,deer
167568,bird
167569,airplane
167570,deer
167571,ship
167572,truck
167573,ship
167574,automobile
167575,horse
167576,automobile
167577,dog
167578,frog
167579,frog
167580,truck
167581,cat
167582,bird
167583,dog
167584,cat
167585,frog
167586,cat
167587,horse
167588,cat
167589,frog
167590,airplane
167591,dog
167592,frog
167593,cat
167594,dog
167595,dog
167596,truck
167597,frog
167598,frog
167599,cat
167600,cat
167601,automobile
167602,truck
167603,dog
167604,dog
167605,dog
167606,bird
167607,dog
167608,airplane
167609,horse
167610,frog
167611,ship
167612,deer
167613,frog
167614,horse
167615,cat
167616,airplane
167617,deer
167618,deer
167619,airplane
167620,truck
167621,ship
167622,dog
167623,bird
167624,deer
167625,frog
167626,cat
167627,horse
167628,cat
167629,deer
167630,deer
167631,dog
167632,frog
167633,deer
167634,airplane
167635,horse
167636,ship
167637,deer
167638,airplane
167639,airplane
167640,deer
167641,truck
167642,deer
167643,frog
167644,ship
167645,ship
167646,automobile
167647,cat
167648,truck
167649,deer
167650,frog
167651,bird
167652,airplane
167653,frog
167654,frog
167655,dog
167656,bird
167657,ship
167658,cat
167659,frog
167660,airplane
167661,airplane
167662,airplane
167663,frog
167664,cat
167665,truck
167666,dog
167667,cat
167668,dog
167669,dog
167670,bird
167671,bird
167672,bird
167673,dog
167674,dog
167675,frog
167676,cat
167677,cat
167678,automobile
167679,deer
167680,cat
167681,horse
167682,cat
167683,deer
167684,cat
167685,frog
167686,dog
167687,deer
167688,bird
167689,dog
167690,cat
167691,ship
167692,cat
167693,frog
167694,dog
167695,airplane
167696,deer
167697,dog
167698,frog
167699,frog
167700,deer
167701,truck
167702,cat
167703,airplane
167704,frog
167705,ship
167706,frog
167707,bird
167708,frog
167709,deer
167710,bird
167711,truck
167712,dog
167713,dog
167714,deer
167715,airplane
167716,frog
167717,deer
167718,dog
167719,frog
167720,ship
167721,bird
167722,horse
167723,automobile
167724,deer
167725,airplane
167726,cat
167727,airplane
167728,frog
167729,deer
167730,ship
167731,ship
167732,truck
167733,bird
167734,deer
167735,frog
167736,airplane
167737,automobile
167738,deer
167739,cat
167740,cat
167741,cat
167742,horse
167743,deer
167744,ship
167745,horse
167746,horse
167747,airplane
167748,bird
167749,frog
167750,ship
167751,frog
167752,cat
167753,truck
167754,cat
167755,frog
167756,deer
167757,ship
167758,cat
167759,frog
167760,airplane
167761,frog
167762,frog
167763,airplane
167764,airplane
167765,frog
167766,frog
167767,cat
167768,truck
167769,dog
167770,ship
167771,frog
167772,deer
167773,deer
167774,truck
167775,dog
167776,automobile
167777,ship
167778,ship
167779,truck
167780,automobile
167781,frog
167782,bird
167783,dog
167784,deer
167785,dog
167786,deer
167787,deer
167788,cat
167789,bird
167790,deer
167791,horse
167792,horse
167793,airplane
167794,dog
167795,cat
167796,frog
167797,dog
167798,frog
167799,cat
167800,truck
167801,frog
167802,cat
167803,dog
167804,bird
167805,ship
167806,deer
167807,dog
167808,deer
167809,cat
167810,bird
167811,cat
167812,ship
167813,airplane
167814,bird
167815,dog
167816,deer
167817,deer
167818,deer
167819,dog
167820,frog
167821,airplane
167822,automobile
167823,bird
167824,bird
167825,cat
167826,frog
167827,frog
167828,dog
167829,deer
167830,deer
167831,ship
167832,deer
167833,deer
167834,dog
167835,deer
167836,frog
167837,bird
167838,frog
167839,dog
167840,dog
167841,cat
167842,airplane
167843,deer
167844,deer
167845,bird
167846,frog
167847,bird
167848,cat
167849,cat
167850,cat
167851,deer
167852,truck
167853,horse
167854,dog
167855,airplane
167856,frog
167857,airplane
167858,ship
167859,ship
167860,deer
167861,frog
167862,cat
167863,truck
167864,automobile
167865,ship
167866,frog
167867,cat
167868,frog
167869,cat
167870,frog
167871,horse
167872,airplane
167873,cat
167874,horse
167875,bird
167876,cat
167877,cat
167878,deer
167879,horse
167880,deer
167881,airplane
167882,bird
167883,bird
167884,horse
167885,horse
167886,bird
167887,horse
167888,horse
167889,truck
167890,airplane
167891,cat
167892,dog
167893,dog
167894,deer
167895,cat
167896,airplane
167897,deer
167898,cat
167899,deer
167900,cat
167901,horse
167902,dog
167903,ship
167904,ship
167905,ship
167906,frog
167907,frog
167908,truck
167909,ship
167910,bird
167911,airplane
167912,airplane
167913,horse
167914,bird
167915,frog
167916,deer
167917,dog
167918,airplane
167919,cat
167920,cat
167921,bird
167922,ship
167923,automobile
167924,airplane
167925,cat
167926,frog
167927,cat
167928,deer
167929,deer
167930,truck
167931,deer
167932,cat
167933,ship
167934,frog
167935,frog
167936,airplane
167937,cat
167938,frog
167939,dog
167940,dog
167941,deer
167942,deer
167943,deer
167944,deer
167945,frog
167946,ship
167947,frog
167948,automobile
167949,cat
167950,deer
167951,dog
167952,ship
167953,horse
167954,cat
167955,frog
167956,ship
167957,cat
167958,frog
167959,frog
167960,deer
167961,bird
167962,deer
167963,deer
167964,ship
167965,deer
167966,deer
167967,truck
167968,cat
167969,airplane
167970,cat
167971,cat
167972,automobile
167973,deer
167974,airplane
167975,dog
167976,automobile
167977,horse
167978,airplane
167979,bird
167980,horse
167981,cat
167982,automobile
167983,dog
167984,frog
167985,dog
167986,cat
167987,bird
167988,ship
167989,dog
167990,dog
167991,deer
167992,cat
167993,ship
167994,dog
167995,deer
167996,ship
167997,deer
167998,airplane
167999,airplane
168000,dog
168001,airplane
168002,deer
168003,deer
168004,ship
168005,ship
168006,ship
168007,horse
168008,dog
168009,bird
168010,airplane
168011,horse
168012,cat
168013,automobile
168014,ship
168015,cat
168016,cat
168017,airplane
168018,bird
168019,deer
168020,deer
168021,bird
168022,frog
168023,frog
168024,dog
168025,deer
168026,frog
168027,frog
168028,truck
168029,automobile
168030,frog
168031,horse
168032,frog
168033,bird
168034,cat
168035,cat
168036,frog
168037,dog
168038,truck
168039,deer
168040,deer
168041,dog
168042,horse
168043,bird
168044,automobile
168045,ship
168046,cat
168047,frog
168048,frog
168049,ship
168050,ship
168051,ship
168052,airplane
168053,cat
168054,dog
168055,ship
168056,horse
168057,truck
168058,frog
168059,frog
168060,bird
168061,cat
168062,dog
168063,automobile
168064,cat
168065,bird
168066,bird
168067,cat
168068,ship
168069,truck
168070,cat
168071,cat
168072,ship
168073,horse
168074,frog
168075,cat
168076,deer
168077,truck
168078,frog
168079,cat
168080,bird
168081,bird
168082,horse
168083,deer
168084,truck
168085,frog
168086,frog
168087,automobile
168088,horse
168089,dog
168090,frog
168091,deer
168092,truck
168093,deer
168094,horse
168095,cat
168096,cat
168097,automobile
168098,bird
168099,cat
168100,bird
168101,ship
168102,deer
168103,truck
168104,cat
168105,ship
168106,horse
168107,bird
168108,deer
168109,automobile
168110,deer
168111,frog
168112,horse
168113,cat
168114,dog
168115,deer
168116,truck
168117,bird
168118,deer
168119,truck
168120,cat
168121,dog
168122,truck
168123,airplane
168124,frog
168125,deer
168126,automobile
168127,ship
168128,deer
168129,truck
168130,automobile
168131,frog
168132,bird
168133,ship
168134,cat
168135,ship
168136,deer
168137,dog
168138,airplane
168139,automobile
168140,ship
168141,dog
168142,dog
168143,frog
168144,horse
168145,cat
168146,automobile
168147,frog
168148,airplane
168149,dog
168150,frog
168151,cat
168152,bird
168153,horse
168154,deer
168155,frog
168156,airplane
168157,dog
168158,automobile
168159,deer
168160,frog
168161,bird
168162,ship
168163,deer
168164,deer
168165,horse
168166,horse
168167,bird
168168,truck
168169,deer
168170,cat
168171,automobile
168172,frog
168173,bird
168174,cat
168175,cat
168176,frog
168177,automobile
168178,deer
168179,frog
168180,horse
168181,automobile
168182,dog
168183,deer
168184,airplane
168185,dog
168186,frog
168187,horse
168188,automobile
168189,bird
168190,bird
168191,dog
168192,horse
168193,horse
168194,deer
168195,dog
168196,automobile
168197,cat
168198,bird
168199,ship
168200,frog
168201,horse
168202,airplane
168203,truck
168204,airplane
168205,frog
168206,dog
168207,frog
168208,cat
168209,dog
168210,deer
168211,dog
168212,frog
168213,truck
168214,cat
168215,deer
168216,horse
168217,deer
168218,frog
168219,horse
168220,deer
168221,dog
168222,horse
168223,automobile
168224,cat
168225,ship
168226,cat
168227,airplane
168228,airplane
168229,frog
168230,bird
168231,airplane
168232,ship
168233,bird
168234,ship
168235,truck
168236,frog
168237,cat
168238,ship
168239,dog
168240,dog
168241,bird
168242,horse
168243,deer
168244,cat
168245,airplane
168246,frog
168247,dog
168248,automobile
168249,cat
168250,dog
168251,frog
168252,deer
168253,airplane
168254,frog
168255,deer
168256,cat
168257,frog
168258,frog
168259,horse
168260,airplane
168261,cat
168262,airplane
168263,dog
168264,frog
168265,airplane
168266,cat
168267,frog
168268,cat
168269,cat
168270,cat
168271,cat
168272,deer
168273,dog
168274,cat
168275,cat
168276,airplane
168277,ship
168278,horse
168279,bird
168280,horse
168281,ship
168282,frog
168283,deer
168284,truck
168285,frog
168286,ship
168287,ship
168288,truck
168289,cat
168290,deer
168291,truck
168292,cat
168293,dog
168294,dog
168295,dog
168296,deer
168297,dog
168298,automobile
168299,frog
168300,ship
168301,airplane
168302,dog
168303,airplane
168304,deer
168305,ship
168306,frog
168307,bird
168308,deer
168309,deer
168310,dog
168311,dog
168312,frog
168313,bird
168314,deer
168315,cat
168316,airplane
168317,airplane
168318,horse
168319,dog
168320,truck
168321,ship
168322,automobile
168323,horse
168324,bird
168325,airplane
168326,airplane
168327,deer
168328,airplane
168329,deer
168330,frog
168331,frog
168332,dog
168333,cat
168334,bird
168335,horse
168336,bird
168337,bird
168338,dog
168339,deer
168340,deer
168341,dog
168342,airplane
168343,frog
168344,truck
168345,airplane
168346,bird
168347,dog
168348,horse
168349,dog
168350,bird
168351,deer
168352,bird
168353,ship
168354,ship
168355,deer
168356,deer
168357,automobile
168358,ship
168359,frog
168360,airplane
168361,dog
168362,cat
168363,cat
168364,automobile
168365,cat
168366,bird
168367,dog
168368,deer
168369,frog
168370,bird
168371,horse
168372,ship
168373,bird
168374,truck
168375,automobile
168376,cat
168377,truck
168378,bird
168379,airplane
168380,cat
168381,frog
168382,frog
168383,dog
168384,cat
168385,airplane
168386,frog
168387,horse
168388,bird
168389,cat
168390,truck
168391,bird
168392,horse
168393,deer
168394,ship
168395,frog
168396,frog
168397,airplane
168398,deer
168399,airplane
168400,deer
168401,deer
168402,automobile
168403,horse
168404,frog
168405,ship
168406,dog
168407,frog
168408,dog
168409,frog
168410,frog
168411,deer
168412,horse
168413,deer
168414,frog
168415,dog
168416,cat
168417,ship
168418,truck
168419,frog
168420,truck
168421,truck
168422,dog
168423,truck
168424,deer
168425,deer
168426,cat
168427,dog
168428,frog
168429,horse
168430,cat
168431,frog
168432,airplane
168433,bird
168434,deer
168435,frog
168436,deer
168437,ship
168438,frog
168439,dog
168440,deer
168441,dog
168442,automobile
168443,bird
168444,deer
168445,truck
168446,dog
168447,airplane
168448,cat
168449,truck
168450,automobile
168451,deer
168452,deer
168453,cat
168454,truck
168455,horse
168456,airplane
168457,deer
168458,deer
168459,bird
168460,cat
168461,frog
168462,deer
168463,airplane
168464,frog
168465,cat
168466,frog
168467,frog
168468,dog
168469,cat
168470,truck
168471,truck
168472,deer
168473,airplane
168474,cat
168475,frog
168476,deer
168477,ship
168478,dog
168479,truck
168480,dog
168481,frog
168482,truck
168483,airplane
168484,automobile
168485,horse
168486,cat
168487,cat
168488,airplane
168489,dog
168490,deer
168491,frog
168492,bird
168493,deer
168494,truck
168495,cat
168496,cat
168497,frog
168498,airplane
168499,bird
168500,dog
168501,deer
168502,deer
168503,deer
168504,bird
168505,cat
168506,bird
168507,horse
168508,frog
168509,horse
168510,ship
168511,horse
168512,deer
168513,dog
168514,frog
168515,truck
168516,frog
168517,cat
168518,dog
168519,automobile
168520,deer
168521,horse
168522,bird
168523,deer
168524,deer
168525,cat
168526,frog
168527,horse
168528,automobile
168529,automobile
168530,horse
168531,cat
168532,cat
168533,horse
168534,dog
168535,bird
168536,cat
168537,automobile
168538,dog
168539,deer
168540,truck
168541,cat
168542,frog
168543,deer
168544,deer
168545,deer
168546,horse
168547,frog
168548,deer
168549,cat
168550,bird
168551,horse
168552,automobile
168553,horse
168554,deer
168555,frog
168556,airplane
168557,deer
168558,horse
168559,airplane
168560,deer
168561,cat
168562,deer
168563,truck
168564,bird
168565,dog
168566,cat
168567,dog
168568,truck
168569,deer
168570,frog
168571,cat
168572,cat
168573,ship
168574,deer
168575,dog
168576,airplane
168577,frog
168578,frog
168579,ship
168580,airplane
168581,horse
168582,airplane
168583,bird
168584,airplane
168585,deer
168586,frog
168587,deer
168588,cat
168589,dog
168590,truck
168591,truck
168592,airplane
168593,ship
168594,deer
168595,airplane
168596,deer
168597,cat
168598,deer
168599,truck
168600,deer
168601,truck
168602,bird
168603,deer
168604,frog
168605,automobile
168606,cat
168607,deer
168608,deer
168609,deer
168610,deer
168611,cat
168612,deer
168613,ship
168614,airplane
168615,truck
168616,cat
168617,deer
168618,deer
168619,automobile
168620,truck
168621,cat
168622,truck
168623,bird
168624,cat
168625,ship
168626,truck
168627,frog
168628,horse
168629,bird
168630,truck
168631,truck
168632,truck
168633,airplane
168634,dog
168635,dog
168636,horse
168637,dog
168638,cat
168639,deer
168640,horse
168641,frog
168642,deer
168643,ship
168644,airplane
168645,bird
168646,cat
168647,bird
168648,frog
168649,ship
168650,deer
168651,deer
168652,cat
168653,dog
168654,bird
168655,frog
168656,truck
168657,cat
168658,dog
168659,horse
168660,deer
168661,deer
168662,automobile
168663,deer
168664,deer
168665,ship
168666,horse
168667,deer
168668,dog
168669,airplane
168670,bird
168671,deer
168672,deer
168673,frog
168674,frog
168675,bird
168676,bird
168677,bird
168678,cat
168679,dog
168680,cat
168681,cat
168682,deer
168683,deer
168684,dog
168685,bird
168686,frog
168687,deer
168688,deer
168689,ship
168690,bird
168691,deer
168692,deer
168693,deer
168694,deer
168695,deer
168696,bird
168697,airplane
168698,airplane
168699,frog
168700,frog
168701,dog
168702,automobile
168703,airplane
168704,cat
168705,truck
168706,ship
168707,frog
168708,cat
168709,bird
168710,horse
168711,bird
168712,frog
168713,deer
168714,frog
168715,bird
168716,cat
168717,cat
168718,ship
168719,truck
168720,dog
168721,cat
168722,cat
168723,dog
168724,frog
168725,horse
168726,frog
168727,bird
168728,ship
168729,airplane
168730,bird
168731,airplane
168732,frog
168733,cat
168734,bird
168735,dog
168736,bird
168737,frog
168738,cat
168739,ship
168740,truck
168741,cat
168742,truck
168743,frog
168744,dog
168745,frog
168746,cat
168747,deer
168748,ship
168749,truck
168750,frog
168751,dog
168752,automobile
168753,deer
168754,horse
168755,deer
168756,dog
168757,ship
168758,dog
168759,deer
168760,cat
168761,dog
168762,frog
168763,ship
168764,frog
168765,ship
168766,deer
168767,automobile
168768,bird
168769,horse
168770,deer
168771,cat
168772,bird
168773,cat
168774,truck
168775,horse
168776,dog
168777,truck
168778,truck
168779,frog
168780,bird
168781,cat
168782,frog
168783,bird
168784,automobile
168785,bird
168786,airplane
168787,frog
168788,ship
168789,deer
168790,ship
168791,dog
168792,horse
168793,airplane
168794,ship
168795,bird
168796,truck
168797,cat
168798,cat
168799,truck
168800,dog
168801,dog
168802,airplane
168803,cat
168804,dog
168805,dog
168806,airplane
168807,frog
168808,frog
168809,truck
168810,horse
168811,deer
168812,cat
168813,dog
168814,frog
168815,truck
168816,automobile
168817,frog
168818,deer
168819,cat
168820,bird
168821,deer
168822,dog
168823,frog
168824,cat
168825,frog
168826,frog
168827,airplane
168828,truck
168829,airplane
168830,dog
168831,horse
168832,truck
168833,cat
168834,ship
168835,dog
168836,cat
168837,horse
168838,automobile
168839,deer
168840,horse
168841,ship
168842,deer
168843,ship
168844,frog
168845,bird
168846,dog
168847,bird
168848,horse
168849,automobile
168850,airplane
168851,frog
168852,ship
168853,frog
168854,cat
168855,deer
168856,deer
168857,airplane
168858,deer
168859,bird
168860,cat
168861,cat
168862,frog
168863,deer
168864,truck
168865,airplane
168866,cat
168867,cat
168868,airplane
168869,bird
168870,frog
168871,ship
168872,horse
168873,horse
168874,frog
168875,ship
168876,frog
168877,airplane
168878,truck
168879,airplane
168880,ship
168881,dog
168882,bird
168883,dog
168884,ship
168885,cat
168886,automobile
168887,frog
168888,ship
168889,ship
168890,cat
168891,cat
168892,deer
168893,dog
168894,ship
168895,airplane
168896,cat
168897,airplane
168898,automobile
168899,frog
168900,deer
168901,ship
168902,horse
168903,bird
168904,airplane
168905,bird
168906,truck
168907,deer
168908,dog
168909,cat
168910,frog
168911,bird
168912,horse
168913,deer
168914,cat
168915,truck
168916,frog
168917,cat
168918,deer
168919,deer
168920,cat
168921,dog
168922,deer
168923,horse
168924,automobile
168925,deer
168926,truck
168927,cat
168928,airplane
168929,frog
168930,dog
168931,automobile
168932,ship
168933,cat
168934,cat
168935,truck
168936,cat
168937,truck
168938,automobile
168939,bird
168940,deer
168941,cat
168942,frog
168943,cat
168944,airplane
168945,frog
168946,bird
168947,dog
168948,cat
168949,frog
168950,ship
168951,truck
168952,cat
168953,truck
168954,deer
168955,frog
168956,frog
168957,bird
168958,automobile
168959,deer
168960,truck
168961,cat
168962,cat
168963,bird
168964,bird
168965,airplane
168966,ship
168967,automobile
168968,truck
168969,dog
168970,automobile
168971,ship
168972,cat
168973,deer
168974,deer
168975,bird
168976,ship
168977,horse
168978,deer
168979,dog
168980,frog
168981,frog
168982,cat
168983,truck
168984,frog
168985,deer
168986,cat
168987,bird
168988,truck
168989,truck
168990,airplane
168991,horse
168992,bird
168993,airplane
168994,deer
168995,dog
168996,dog
168997,frog
168998,dog
168999,cat
169000,frog
169001,dog
169002,horse
169003,airplane
169004,frog
169005,deer
169006,dog
169007,ship
169008,truck
169009,dog
169010,frog
169011,frog
169012,cat
169013,airplane
169014,horse
169015,cat
169016,ship
169017,bird
169018,dog
169019,dog
169020,bird
169021,bird
169022,dog
169023,truck
169024,dog
169025,cat
169026,cat
169027,frog
169028,cat
169029,cat
169030,frog
169031,cat
169032,airplane
169033,dog
169034,ship
169035,deer
169036,frog
169037,deer
169038,truck
169039,frog
169040,airplane
169041,dog
169042,bird
169043,deer
169044,truck
169045,horse
169046,frog
169047,cat
169048,airplane
169049,frog
169050,deer
169051,bird
169052,deer
169053,truck
169054,frog
169055,frog
169056,automobile
169057,truck
169058,truck
169059,deer
169060,ship
169061,cat
169062,dog
169063,airplane
169064,truck
169065,deer
169066,dog
169067,dog
169068,dog
169069,dog
169070,cat
169071,ship
169072,dog
169073,truck
169074,ship
169075,deer
169076,horse
169077,airplane
169078,frog
169079,truck
169080,truck
169081,automobile
169082,truck
169083,cat
169084,dog
169085,truck
169086,deer
169087,dog
169088,truck
169089,truck
169090,airplane
169091,airplane
169092,deer
169093,frog
169094,truck
169095,ship
169096,bird
169097,truck
169098,cat
169099,deer
169100,airplane
169101,deer
169102,frog
169103,airplane
169104,frog
169105,frog
169106,deer
169107,airplane
169108,cat
169109,horse
169110,deer
169111,dog
169112,dog
169113,deer
169114,horse
169115,dog
169116,airplane
169117,bird
169118,horse
169119,dog
169120,dog
169121,frog
169122,frog
169123,dog
169124,frog
169125,frog
169126,frog
169127,frog
169128,dog
169129,deer
169130,cat
169131,airplane
169132,deer
169133,automobile
169134,horse
169135,cat
169136,bird
